Fecha:,12/11/2023 12:00,,,,,,,,,,,,,,,,,,,,,,,,,,
Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 95 E10,Precio gasolina 95 E5 Premium,Precio gasolina 98 E5,Precio gasolina 98 E10,Precio gasóleo A,Precio gasóleo Premium,Precio gasóleo B,Precio gasóleo C,Precio bioetanol,% bioalcohol,Precio biodiésel,% éster metílico,Precio gases licuados del petróleo,Precio gas natural comprimido,Precio gas natural licuado,Precio hidrógeno,Rótulo,Horario
MADRID,MADRID,MADRID,28026,AVDA. PRINCESA JUANA DE AUSTRIA KM 4700 km 4.700,D,-3.718750,40.378611,12/11/2023 00:00,1.689,,,1.839,,1.669,1.759,,,,,,,0.969,,,,REPSOL,L-D: 06:00-22:00
MADRID,MADRID,MADRID,28026,CL ANTONIO LOPEZ 244,D,-3.695944,40.383556,10/11/2023 22:30,1.639,,,1.739,,1.639,1.669,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28026,CALLE AVENIDA DE LOS POBLADOS 167,D,-3.707917,40.372528,08/11/2023 15:00,1.669,,,1.819,,1.659,1.719,,,,,,,,,,,STAR PETROLEUM,L-D: 24H
MADRID,MADRID,MADRID,28024,CALLE SESEÑA 40,D,-3.764917,40.397444,08/11/2023 15:00,1.709,,,1.879,,1.679,1.739,,,,,,,,,,,STAR PETROLEUM,L-D: 24H
MADRID,MADRID,MADRID,28024,CR A-5 9,I,-3.790972,40.378639,12/11/2023 00:00,1.689,,,1.839,,1.679,1.769,,,,,,,,,,,REPSOL,L-D: 06:00-23:00
MADRID,MADRID,MADRID,28024,AVENIDA PADRE PIQUER S/N,D,-3.768444,40.395417,12/11/2023 00:01,1.675,,,,,1.675,1.765,,,,,,,,,,,PADRE-BLANCA,L-V: 06:00-21:00; S: 08:00-20:00; D: 09:00-15:00
MADRID,MADRID,MADRID,28024,CALLE FUENTE DE LIMA 22,I,-3.782417,40.382806,06/11/2023 17:08,,,,,,,,,,,,,,,1.165,,,ALIARA ENERGIA,L-D: 24H
MADRID,MADRID,MADRID,28025,AVENIDA DE LOS POBLADOS 18,I,-3.725611,40.373111,12/11/2023 11:00,1.674,,1.735,1.806,,1.669,1.789,,,,,,,0.919,,,,CEPSA,L-D: 24H
MADRID,MADRID,MADRID,28025,PLAZA SETUBAL 4,D,-3.723889,40.383833,12/11/2023 00:00,1.679,,,,,1.659,1.719,,,,,,,,,,,REPSOL,L-V: 07:00-22:00; S: 08:00-21:00
MADRID,MADRID,MADRID,28025,AVENIDA DE LOS POBLADOS SN,N,-3.743028,40.373500,11/11/2023 20:02,1.569,,,1.709,,1.509,1.559,,,,,,,0.899,,,,GALP,L-D: 06:00-22:00
MADRID,MADRID,MADRID,28025,CARRETERA A 42 KM. 59,N,-3.720889,40.368056,11/11/2023 00:00,1.679,,,1.821,,1.669,1.759,,,,,,,,,,,BP A42 CHEYPER,L-D: 24H
MADRID,MADRID,MADRID,28044,CALLE REAL 2,N,-3.743389,40.363361,11/11/2023 00:00,1.679,,,1.821,,1.669,1.759,,,,,,,,,,,BP CARABANCHEL,L-D: 24H
MADRID,MADRID,MADRID,28044,AVENIDA CARABANCHEL ALTO 180,D,-3.754417,40.358500,10/11/2023 23:00,1.639,,,1.739,,1.639,1.669,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28044,CALLE SECOYA 28,N,-3.747278,40.369139,07/11/2023 13:54,1.562,,,,,,1.554,,,,,,,0.749,1.084,,,SCAT,L-D: 24H
MADRID,MADRID,MADRID,28044,AVENIDA AVIACION 32,D,-3.771556,40.373889,11/11/2023 07:00,1.679,,,1.799,,1.669,1.729,,,,,,,0.979,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28044,CALLE REUS 13,D,-3.742750,40.371694,12/11/2023 05:54,1.485,,,,,1.425,1.445,,,,,,,,,,,BALLENOIL,L-D: 24H
MADRID,MADRID,MADRID,28044,AVENIDA GENERAL FANJUL 1,D,-3.761750,40.385111,12/11/2023 10:19,1.619,,,1.751,,1.629,1.695,,,,,,,,,,,CEPSA,L-D: 06:00-23:00
MADRID,MADRID,MADRID,28044,CALLE MUGUET 12,D,-3.748472,40.369500,11/11/2023 18:27,1.485,,,,,1.425,,,,,,,,,,,,ION +,L-D: 24H
MADRID,MADRID,MADRID,28044,CALLE SECOYA 12,D,-3.743639,40.370694,12/11/2023 09:59,1.485,,,,,1.425,,,,,,,,,,,,PETROPRIX,L-D: 24H
MADRID,MADRID,MADRID,28044,CALLE VIA DE LOS POBLADOS 128,D,-3.717444,40.373778,06/11/2023 17:06,,,,,,,,,,,,,,,1.165,,,ALIARA ENERGIA,L-D: 24H
MADRID,MADRID,MADRID,28054,CALLE HILARIO HERRANZ ESTABLOS 20,D,-3.729194,40.372639,09/11/2023 11:55,1.569,,,,,1.499,,,,,,,,0.899,,,,LOW COST REPOST,L-D: 24H
MADRID,MADRID,MADRID,28054,CALLE SINFONIA 9,D,-3.776889,40.374056,12/11/2023 05:54,1.529,,,,,1.509,1.529,,,,,,,,,,,BALLENOIL,L-D: 24H
MADRID,MADRID,MADRID,28054,AVENIDA PESETA 6,D,-3.765972,40.368611,12/11/2023 00:00,1.669,,1.699,1.819,,1.669,1.759,,,,,,,0.979,,,,REPSOL,L-D: 06:00-22:00
MADRID,MADRID,MADRID,28054,CALLE AGUACATE 45,N,-3.742111,40.368472,11/11/2023 00:00,1.679,,,1.821,,1.669,1.759,,,,,,,,,,,BP ISLA AZUL,L-D: 24H
MADRID,MADRID,MADRID,28054,CALLE CALDERILLA 1,I,-3.737750,40.365306,11/11/2023 12:54,1.515,,,,,1.454,1.565,,,,,,,,,,,E.LECLERC,L-D: 24H
MADRID,MADRID,MADRID,28054,AVENIDA AVIACIÓN 26,N,-3.773556,40.374333,10/11/2023 14:00,1.599,,,1.739,,1.599,1.679,,,,,,,0.939,,,,SHELL,L-D: 06:00-00:00
MADRID,MADRID,MADRID,28019,CALLE ANTONIO DE LEYVA 87,N,-3.717000,40.386556,10/11/2023 14:00,1.679,,,1.819,,1.679,1.759,,,,,,,0.939,,,,SHELL,L-D: 24H
MADRID,MADRID,MADRID,28019,PS DE LA ERMITA DEL SANTO  S/N,N,-3.730944,40.399278,11/11/2023 00:00,1.679,,,1.821,,1.669,1.759,,,,,,,,,,,BP FERMIN FERNANDEZ,L-D: 24H
MADRID,MADRID,MADRID,28019,CALLE ANTONIO LÓPEZ 8,N,-3.713889,40.396694,07/11/2023 23:37,1.679,,,1.679,,1.659,1.739,,,,,,,,,,,COMERCIAL SAMA,L-V: 07:00-22:00; S: 08:00-15:00
MADRID,MADRID,MADRID,28019,AVENIDA OPORTO SN,D,-3.730083,40.387417,12/11/2023 00:00,1.689,,,,,1.659,1.709,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28019,GLORIETA VALLE DEL ORO 10,D,-3.730722,40.387861,12/11/2023 00:00,1.689,,,1.839,,1.659,1.709,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
MADRID,MADRID,MADRID,28019,PASEO ERMITA DEL SANTO 80,D,-3.732944,40.399583,06/11/2023 10:12,,,,,,,,,,,,,,0.989,,,,REPSOL BUTANO,L-J: 06:30-23:00; V: 06:45-22:45; S: 06:45-14:45
MADRID,MADRID,MADRID,28022,CALLE FUEMBELLIDA 3,I,-3.573111,40.449250,07/11/2023 00:00,,,,,,,,,,,,,,,1.199,,,NATURGY,L-D: 24H
MADRID,MADRID,MADRID,28022,Niceto Alcalá Zamora 20,N,-3.648583,40.494361,11/11/2023 20:02,1.669,,,1.849,,1.619,1.689,,,,,,,0.949,,,,GALP,L-D: 24H
MADRID,MADRID,MADRID,28022,CALLE SOFIA 36,D,-3.600417,40.426833,08/11/2023 14:53,1.579,,,,,1.479,,,,,,,,,,,,BEROIL LAS ROSAS,L-D: 24H
MADRID,MADRID,MADRID,28022,AVENIDA CANILLEJAS A VICALVARO 147,I,-3.611222,40.424806,11/11/2023 07:05,1.689,,,1.839,,1.689,1.759,,,,,,,0.889,,,,CEPSA,L-D: 24H
MADRID,MADRID,MADRID,28022,C/ CAMPEZO 7 km CENTRO COMERCIAL M,N,-3.582556,40.444944,10/11/2023 14:00,1.634,,,1.774,,1.579,1.659,,,,,,,0.919,,,,SHELL,L-D: 24H
MADRID,MADRID,MADRID,28053,AVENIDA EJE CENTRAL 7,D,-3.655667,40.363889,07/11/2023 00:00,,,,,,,,,,,,,,,1.199,,,NATURGY ,L-D: 24H
MADRID,MADRID,MADRID,28053,MONTE IGUELDO 108,N,-3.671306,40.390194,12/11/2023 00:00,1.674,,1.735,,,1.669,1.789,,,,,,,,,,,CEPSA,L-D: 24H
MADRID,MADRID,MADRID,28053,CARRETERA M-301 KM. 35,I,-3.655667,40.366333,12/11/2023 00:00,1.669,,,1.819,,1.689,1.779,1.442,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28053,CALLE MENDEZ ALVARO S/N,N,-3.676639,40.391500,06/11/2023 10:11,,,,,,,,,,,,,,0.989,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28051,AUTOPISTA M-50 KM. 34,I,-3.588028,40.343944,12/11/2023 00:00,1.669,,,1.819,,1.679,1.769,,,,,,,0.969,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28051,AUTOVIA M-50 KM. 34,D,-3.589389,40.345806,12/11/2023 00:00,1.669,,,1.819,,1.679,1.769,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28051,AUTOVIA A-3 KM. 143,D,-3.559000,40.357389,12/11/2023 00:00,1.679,,,1.829,,1.669,1.719,,,,,,,0.969,,,,REPSOL,L-D: 07:00-23:00
MADRID,MADRID,MADRID,28051,AVENIDA MAYORAZGO 20,N,-3.631083,40.369139,11/11/2023 20:02,1.569,,,1.679,,1.569,1.639,,,,,,,,,,,GALP,L-D: 06:00-22:00
MADRID,MADRID,MADRID,28051,CARRERA VALENCIA KM 14800,D,-3.554639,40.355806,10/11/2023 13:30,1.579,,,1.719,,1.519,1.599,,,,,,,,,,,SHELL,L-D: 24H
MADRID,MADRID,MADRID,28051,CALLE ADOLFO BIOY CASARES 2 2,N,-3.601583,40.368417,10/11/2023 12:15,1.669,,,1.829,,1.649,1.689,,,,,,,,,,,CARREFOUR,L-D: 24H
MADRID,MADRID,MADRID,28051,CALLE ALTO DEL RETIRO 2,N,-3.587750,40.367472,11/11/2023 01:39,1.699,,,1.849,,1.689,1.779,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28030,CL GL.CORREGIDOR SANCHO DE CORD S.,D,-3.652028,40.407389,12/11/2023 00:00,1.699,,,1.849,,1.679,1.769,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28030,CALLE FUENTE CARRANTONA S/N 6,D,-3.636056,40.401333,12/11/2023 00:00,1.689,,,,,1.669,1.759,,,,,,,,,,,REPSOL,L-V: 07:00-21:00; S: 07:00-20:00; D: 09:00-14:00
MADRID,MADRID,MADRID,28030,AVENIDA AVENIDA DE MORATALAZ 21,D,-3.660583,40.407639,12/11/2023 00:00,1.689,,,,,1.669,,,,,,,,,,,,REPSOL,L-S: 07:00-21:00; D: 09:00-14:00
MADRID,MADRID,MADRID,28017,CALLE SANTA GENOVEVA 26,D,-3.648806,40.424306,12/11/2023 00:00,1.679,,,,,1.669,1.735,,,,,,,,,,,CEPSA,L-S: 07:00-21:00
MADRID,MADRID,MADRID,28017,CALLE RICARDO ORTIZ 44,N,-3.658528,40.426028,12/11/2023 00:01,1.668,,,1.788,,1.658,1.748,,,,,,,,,,,BP,L-D: 24H
MADRID,MADRID,MADRID,28017,AVENIDA DE DAROCA 4,I,-3.629333,40.417917,11/11/2023 00:00,1.679,,,1.821,,1.679,1.769,,,,,,,,,,,BP MADRID - AV DAROCA,L-D: 24H
MADRID,MADRID,MADRID,28017,EMILIO FERRARI 68,N,-3.640778,40.430417,09/11/2023 22:00,1.699,,,1.849,,1.699,1.789,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28027,CALLE ALCALA 415,I,-3.638944,40.437611,10/11/2023 22:20,1.699,,,,,1.699,1.789,,,,,,,,,,,CEPSA,L-V: 07:30-21:00; S: 08:00-14:30
MADRID,MADRID,MADRID,28027,ARTURO SORIA 29,N,-3.640833,40.441444,11/11/2023 10:40,1.699,,,1.849,,1.679,1.689,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28027,ALCALA 284-286,D,-3.651333,40.432306,12/11/2023 00:00,1.669,,1.769,1.801,,1.685,1.799,,,,,,,,,,,CEPSA,L-D: 24H
MADRID,MADRID,MADRID,28027,CALLE HERNANDEZ TEJADA S/N ESQ. AGASTIA S/N (A-2 KM 51) SN,D,-3.651972,40.446972,12/11/2023 06:00,1.684,,1.744,,,1.665,1.745,,,,,,,,,,,CEPSA,L-D: 24H
MADRID,MADRID,MADRID,28027,CALLE VIRGEN DE LLUC 14 14,D,-3.654278,40.434639,12/11/2023 00:01,1.675,,,,,1.675,,,,,,,,,,,,VIRGEN-BLANCA ,L-S: 07:00-21:00
MADRID,MADRID,MADRID,28027,CL ALCALA 510,D,-3.625361,40.441000,12/11/2023 00:00,1.699,,1.749,1.849,,1.679,1.729,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28037,Avda. Vicálvaro esq. Pobladura del Valle,N,-3.611694,40.426528,11/11/2023 20:01,1.674,,,1.814,,1.699,1.769,,,,,,,0.949,,,,GALP,L-D: 07:00-23:00
MADRID,MADRID,MADRID,28037,Avda. Arcentales 7,N,-3.626083,40.426472,11/11/2023 20:07,1.674,,,1.814,,1.699,1.769,,,,,,,0.949,,,,GALP,L-D: 07:00-23:00
MADRID,MADRID,MADRID,28037,POBLADURA DEL VALLE 31,N,-3.617806,40.427194,12/11/2023 10:00,1.684,,1.745,,,1.669,1.769,,,,,,,,,,,CEPSA,L-D: 06:00-23:59
MADRID,MADRID,MADRID,28037,HNOS. GARCIA NOBLEJAS 35,N,-3.634000,40.432806,12/11/2023 11:00,1.669,,1.769,,,1.685,1.799,,,,,,,,,,,CEPSA,L-D: 06:00-23:59
MADRID,MADRID,MADRID,28037,CALLE ISAAC JIMENEZ 3,D,-3.629889,40.436528,06/11/2023 10:55,,,,,,,,,,,,,,0.699,,,,MADRID WETAXI GLP,L-D: 24H
MADRID,MADRID,MADRID,28037,CALLE ALBASANZ 69,I,-3.622389,40.438944,12/11/2023 05:54,1.609,,,,,1.609,,,,,,,,,,,,BALLENOIL,L-D: 24H
MADRID,MADRID,MADRID,28043,CL ARTURO SORIA 175,D,-3.658278,40.457306,12/11/2023 00:00,1.709,,,1.859,,1.679,1.769,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28043,CALLE LOPEZ DE HOYOS 327,N,-3.658111,40.463389,12/11/2023 00:00,1.689,,,,,1.669,1.759,,,,,,,,,,,REPSOL,L-V: 07:30-21:30; S: 08:00-15:00
MADRID,MADRID,MADRID,28043,SILVANO 88-90,N,-3.638500,40.462111,11/11/2023 10:40,1.699,,,1.859,,1.669,1.679,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28052,CARRETERA VICALVARO KM. 36,I,-3.565583,40.391250,06/11/2023 12:33,1.699,,,,,1.619,1.679,,,,,,,,,,,DST,L-D: 24H
MADRID,MADRID,MADRID,28052,CARRETERA CARRETERA VICALVARO-RIVAS KM. 3600,D,-3.564972,40.391222,06/11/2023 12:32,1.699,,,,,1.619,1.679,,,,,,,,,,,DST ,L-D: 24H
MADRID,MADRID,MADRID,28052,CR M-214 46,D,-3.590083,40.398583,12/11/2023 00:00,1.689,,,1.839,,1.679,1.749,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MADRID,MADRID,28052,CALLE RIVAS 14,D,-3.588917,40.398222,07/11/2023 00:00,,,,,,,,,,,,,,,1.199,,,NATURGY,L-D: 24H
MADRID,MADRID,MADRID,28052,CALLE PIROTECNIA 2,D,-3.599361,40.397722,07/11/2023 13:27,1.559,,,,,1.479,,,,,,,,,,,,PLENOIL,L-D: 24H
MADRID,MAJADAHONDA,MAJADAHONDA,28220,CALLE BARBERO DE SEVILLA EL 2,D,-3.881639,40.450611,12/11/2023 09:59,1.509,,,,,1.469,,,,,,,,,,,,PETROPRIX,L-D: 24H
MADRID,MAJADAHONDA,MAJADAHONDA,28220,CALLE BARBERO DE SEVILLA EL 1,D,-3.881528,40.449778,11/11/2023 09:11,1.539,,,,,1.499,,,,,,,,,,,,OIL SANCHEZ ROMERO,L-D: 24H
MADRID,MAJADAHONDA,MAJADAHONDA,28220,CL DR.MARAÑON C/V PL ESCORIAL S.N.,D,-3.875722,40.473778,12/11/2023 00:00,1.719,,,1.869,,1.679,1.769,,,,,,,,,,,REPSOL,L-D: 07:00-23:59
MADRID,MAJADAHONDA,MAJADAHONDA,28220,CARRETERA DEL PLANTIO Nº66 KM. 12,D,-3.849556,40.474944,12/11/2023 00:00,1.709,,,1.859,,1.679,1.769,,,,,,,,,,,REPSOL,L-D: 07:00-23:00
MADRID,MAJADAHONDA,MAJADAHONDA,28220,CALLE MANUEL DE FALLA 2,D,-3.860000,40.448778,12/11/2023 00:00,1.709,,,1.859,,1.689,1.779,,,,,,,0.989,,,,REPSOL,L-D: 24H
MADRID,MAJADAHONDA,MAJADAHONDA,28220,CALLE MARIANO ALCARAZ POL IND EL CARRALERO SN,N,-3.867306,40.455556,11/11/2023 20:02,1.599,,,1.719,,1.589,1.659,,,,,,,,,,,GALP,L-D: 06:00-23:00
MADRID,MAJADAHONDA,MAJADAHONDA,28220,CALLE SARASATE 1,I,-3.856806,40.451000,12/11/2023 11:00,1.684,,,1.816,,1.669,1.789,,,,,,,,,,,CEPSA RELAMPAGO,L-D: 07:00-23:00
MADRID,MAJADAHONDA,MAJADAHONDA,28220,CALLE BARBERO DE SEVILLA 2,D,-3.881806,40.450556,10/11/2023 07:00,1.658,,,1.798,,1.648,1.728,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MAJADAHONDA,MAJADAHONDA,28220,CALLE CEREZA 4,D,-3.871167,40.456583,11/11/2023 10:59,1.559,,,,,1.549,1.569,,,,,,,,,,,BALLENOIL,L-D: 24H
MADRID,MAJADAHONDA,MAJADAHONDA,28220,POLIGONO EL CARRALERO II C/ DE LAS MORERAS  PARCELA 37 2,N,-3.870194,40.453500,10/11/2023 12:15,1.649,,,1.789,,1.639,1.679,,,,,,,,,,,CARREFOUR,L-D: 24H
MADRID,MAJADAHONDA,MAJADAHONDA,28220,CARRETERA M-516 KM. 01,I,-3.873222,40.458361,12/11/2023 07:00,1.647,,,1.839,,1.619,1.669,,,,,,,,,,,CEPSA,L: 06:00-00:59
MADRID,MANZANARES EL REAL,MANZANARES EL REAL,28410,CL AVENIDA MADRID 24,D,-3.859194,40.728000,10/11/2023 14:00,1.669,,,1.809,,1.659,1.739,,,,,,,,,,,SHELL,L-D: 06:00-00:00
MADRID,MANZANARES EL REAL,MANZANARES EL REAL,28410,CARRETERA M-607 KM. 46,I,-3.901417,40.688472,11/11/2023 07:59,1.650,,,1.765,,1.613,1.669,,,,,,,,,,,CEPSA,L: 07:00-23:00
MADRID,MECO,MECO,28880,AV. DE MADRID 51,N,-3.335111,40.545472,11/11/2023 00:00,1.679,,,1.821,,1.669,1.759,,,,,,,,,,,BP MECO,L-D: 06:00-00:00
MADRID,MECO,MECO,28880,AU R-2 P.K. 355 M.D.,D,-3.295000,40.554361,06/11/2023 23:00,1.829,,,1.919,,1.799,1.879,,,,,,,,,,,REPSOL,L-D: 06:00-22:00
MADRID,MECO,MECO,28880,AU R-2 P.K. 355 M.I.,I,-3.294472,40.557000,06/11/2023 23:00,1.829,,,1.919,,1.799,1.879,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MECO,MECO,28880,CARRETERA N-II KM. 38,I,-3.293583,40.530139,11/11/2023 00:00,,,,,,1.669,,,,,,,,,,,,IDS,L-D: 24H
MADRID,MECO,MECO,28880,CAMINO DEL OLIVO 1,D,-3.333750,40.545222,10/11/2023 14:20,1.569,,,,,1.469,,,,,,,,,,,,PLENOIL,L-V: 07:00-21:45; S-D: 09:00-21:00
MADRID,MEJORADA DEL CAMPO,MEJORADA DEL CAMPO,28840,CALLE PORTUGAL 30,I,-3.489083,40.387889,12/11/2023 09:59,1.569,,,,,1.529,,,,,,,,,,,,PETROPRIX,L-D: 24H
MADRID,MEJORADA DEL CAMPO,MEJORADA DEL CAMPO,28840,CALLE DURATON 1,N,-3.493111,40.389944,12/11/2023 10:41,1.659,,,1.799,,1.659,1.709,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MEJORADA DEL CAMPO,MEJORADA DEL CAMPO,28840,CTRA: M-218 ESQ. C/ DUERO - POLÍGONO INDUSTRIAL,D,-3.490417,40.385889,11/11/2023 20:01,1.649,,,1.789,,1.649,1.719,,,,,,,,,,,GALP,L-D: 07:00-23:00
MADRID,MEJORADA DEL CAMPO,MEJORADA DEL CAMPO,28840,CARRETERA M208 KM. 9600,I,-3.493361,40.394861,12/11/2023 00:00,1.659,,,1.799,,1.659,1.709,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MEJORADA DEL CAMPO,MEJORADA DEL CAMPO,28840,CALLE ARAGON 18,N,-3.481083,40.389444,10/11/2023 11:09,1.609,,,1.779,,1.599,1.699,1.319,,,,,,,,,,SUPER OIL,L: 06:00-23:00
MADRID,MIRAFLORES DE LA SIERRA,MIRAFLORES DE LA SIERRA,28792,CARRETERA M -611 KM. 76   GENERAL SANJURJO KM. 76,D,-3.770500,40.810000,07/11/2023 13:00,1.599,,,1.759,,1.609,1.699,,,,,,,,,,,EDV,L-D: 06:00-00:00
MADRID,MIRAFLORES DE LA SIERRA,MIRAFLORES DE LA SIERRA,28792,CR M-611 31,D,-3.774528,40.780722,12/11/2023 00:00,1.639,,,1.759,,1.639,1.689,,,,,,,,,,,REPSOL,L-D: 06:30-22:30
MADRID,MIRAFLORES DE LA SIERRA,MIRAFLORES DE LA SIERRA,28792,CARRETERA M-610 KM. 198,I,-3.760639,40.814278,12/11/2023 00:00,1.669,,1.729,,,1.665,1.735,1.371,,,,,,,,,,CEPSA,L-D: 06:00-22:00
MADRID,MOLAR (EL),MOLAR (EL),28710,AUTOVIA A-1 KM. 41,I,-3.578472,40.716889,12/11/2023 00:00,1.689,,,1.809,,1.699,1.749,,,,,,,0.989,,,,REPSOL,L-D: 24H
MADRID,MOLAR (EL),MOLAR (EL),28710,AUTOVIA A-1 KM. 402,D,-3.577917,40.712972,07/11/2023 23:00,1.689,,,1.779,,1.699,1.779,,,,,,,,,,,REPSOL,L-D: 24H
MADRID,MORALEJA DE ENMEDIO,MORALEJA DE ENMEDIO,28950,AVENIDA FUENLABRADA 30,N,-3.849306,40.261278,11/11/2023 01:10,1.689,,,1.839,,1.689,1.759,,,,,,,,,,,CEPSA,L-V: 06:00-22:00; S-D: 08:00-16:00
MADRID,MORALEJA DE ENMEDIO,MORALEJA DE ENMEDIO,28950,CALLE ROBLE 6,D,-3.849806,40.260667,08/11/2023 10:00,1.559,,,,,1.499,,,,,,,,,,,,MORAFUEL,L-D: 24H
MADRID,MORALZARZAL,MORALZARZAL,28411,CALLE LAGO ONTARIO 24,D,-3.972750,40.671611,11/11/2023 00:00,1.649,,,1.789,,1.649,1.729,,,,,,,0.923,,,,CEPSA,L-D: 06:00-00:00
MADRID,MORALZARZAL,MORALZARZAL,28411,CARRETERA COMARCAL 608 KM. 352,D,-3.961944,40.678833,08/11/2023 10:57,1.549,,,,,1.599,1.678,,,,,,,,,,,MEROIL,L-D: 07:00-22:30
MADRID,MORATA DE TAJUÑA,MORATA DE TAJUÑA,28530,CR M-311 49,D,-3.480556,40.245167,02/11/2023 12:10,1.712,,,1.851,,1.742,1.832,,,,,,,,,,,PETRONOR,L-S: 06:00-22:00; D: 08:00-22:00
MADRID,MÓSTOLES,MOSTOLES,28931,CARRETERA M-856 (ENLACE N-V Y N-501) KM. 1,D,-3.886667,40.333889,12/11/2023 00:00,1.689,,,1.839,,1.689,1.779,,,,,,,0.949,,,,REPSOL,L-D: 24H
MADRID,MÓSTOLES,MOSTOLES,28934,GLORIETA LOS JAZMINES S/N,N,-3.863972,40.340444,09/11/2023 09:52,,,1.629,1.769,,1.639,1.729,,,,,,,,,,,LOS ROSALES,L-D: 24H
MADRID,MÓSTOLES,MOSTOLES,28935,CARRETERA NACIONAL VKM 19 KM. ,N,-3.888667,40.329583,10/11/2023 12:15,1.659,,,1.839,,1.659,1.699,,,,,,,,,,,CARREFOUR,L-D: 24H
MADRID,MÓSTOLES,MOSTOLES,28935,CR A-5 21,I,-3.896861,40.316444,12/11/2023 00:00,1.689,,,1.819,,1.689,1.779,,,,,,,,,,,REPSOL,L-D: 06:00-23:00
MADRID,MÓSTOLES,MOSTOLES,28935,CR A-5 21,D,-3.898222,40.316611,12/11/2023 00:00,1.689,,1.739,1.819,,1.689,1.779,,,,,,,0.949,,,,REPSOL,L-D: 24H
MADRID,MÓSTOLES,MOSTOLES,28935,AVENIDA PORTUGAL (DE) 80,D,-3.876278,40.320167,12/11/2023 00:00,1.619,,1.719,,,1.615,1.695,,,,,,,,,,,CEPSA,L-D: 06:00-22:00
MADRID,MÓSTOLES,MOSTOLES,28935,AVENIDA PORTUGAL (IZDO) 80,I,-3.875528,40.320194,12/11/2023 00:00,1.619,,1.719,,,1.615,1.695,,,,,,,,,,,CEPSA,L-V: 07:00-21:00; S-D: 09:00-14:00
MADRID,MÓSTOLES,MOSTOLES,28935,CALLE JULIO CERVERA 21,N,-3.871389,40.344528,10/11/2023 15:00,1.579,,,,,1.509,,,,,,,,,,,,AVIA,L-V: 08:00-20:00; S: 08:30-14:00; D: 09:00-13:00
MADRID,MÓSTOLES,MOSTOLES,28933,CALLE FRAGUA 16,D,-3.860222,40.341639,09/11/2023 12:54,1.509,,,,,1.407,,,,,,,,,,,,BALLENOIL,L-D: 24H
MADRID,MÓSTOLES,NIEVES (LAS),28935,AVENIDA DE LAS NIEVES 5,N,-3.879056,40.348500,10/11/2023 18:03,1.549,,,,,1.479,,,,,,,,,,,,OLANCA,L-D: 24H
MADRID,MÓSTOLES,MOSTOLES,28937,CARRETERA SIMÓN HERNÁNDEZ 61 KM. ,N,-3.852111,40.318194,12/11/2023 06:03,1.569,,,1.709,,1.589,1.679,,,,,,,,,,,GALP,L-D: 24H
MADRID,MÓSTOLES,MOSTOLES,28937,CL TORRES QUEVEDO 2,D,-3.847889,40.317667,12/11/2023 00:00,1.669,,,,,1.689,1.779,,,,,,,0.969,,,,REPSOL,L-D: 07:00-00:00
MADRID,MÓSTOLES,MOSTOLES,28936,CALLE SIMON HERNANDEZ (DE) 73,N,-3.846278,40.315389,08/11/2023 14:53,1.499,,,,,1.399,,,,,,,,,,,,BEROIL,L-D: 24H
MADRID,MÓSTOLES,MOSTOLES,28936,CALLE TORRES QUEVEDO 6,D,-3.847389,40.317194,06/11/2023 17:19,,,,,,,,,,,,,,,1.165,,,ALIARA ENERGÍA ,L-D: 00:00-23:59
MADRID,MÓSTOLES,MOSTOLES,28936,CALLE TORRES QUEVEDO 6,N,-3.847500,40.317194,09/11/2023 10:40,1.509,,,,,1.409,,,,,,,,,,,,PETROL MÓSTOLES,L-D: 24H
MADRID,MÓSTOLES,MOSTOLES,28936,CALLE SIMON HERNANDEZ 75,D,-3.845250,40.315306,08/11/2023 20:50,1.509,,,,,1.409,,,,,,,,,,,,E.S. TERUGAS,L-D: 24H
